pm25,pm1,pm10,battery,longitude,latitude,timestamp
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:52:17.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:52:20.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:52:24.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:52:27.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:52:30.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:52:34.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:52:38.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:52:41.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:52:44.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:52:49.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:52:52.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:52:55.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:52:58.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:53:01.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T12:53:05.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T12:53:09.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T12:53:11.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:53:15.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:53:18.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:53:22.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:53:26.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:53:29.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:53:33.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:53:35.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:53:40.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:53:44.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:53:47.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:53:49.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:53:52.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:53:56.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:00.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:03.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:06.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:09.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:13.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:54:17.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:54:20.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:54:24.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:54:26.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:54:30.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:54:34.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:54:37.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:54:40.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:54:43.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:54:47.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:51.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:54.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:54:57.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:55:00.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:55:07.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:55:11.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:55:14.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:55:17.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:55:25.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:55:27.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:55:31.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:55:34.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:55:42.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:55:45.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:55:48.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:55:51.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:55:59.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:56:02.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:56:06.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:56:08.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:56:12.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:56:16.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:56:18.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:56:22.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:56:25.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:56:29.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:56:32.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:56:35.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:56:39.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:56:42.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:56:46.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:56:49.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:56:52.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:56:56.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:56:59.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:57:03.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:57:06.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:57:09.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:57:13.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:57:16.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:57:20.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:57:23.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:57:26.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:57:30.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:57:33.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:57:37.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:57:40.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:57:43.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:57:47.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:57:50.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:57:54.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:57:57.000Z
57,43,63,18,77.6285911,13.0394329,2018-01-22T12:58:00.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:58:04.000Z
56,42,62,18,77.6285911,13.0394329,2018-01-22T12:58:07.000Z
55,41,61,18,77.6285911,13.0394329,2018-01-22T12:58:11.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:58:14.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:58:17.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:58:21.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:58:24.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:58:28.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:58:31.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:58:34.000Z
